slug,variantId,sku,name.en,manufacturer_name,product_id,image_big,image_small,category_id,category_key,xml_url,on_market,on_market_countries_set,icecat_last_updated
3073_sony_swr12,2,29634947,SWR12,Sony,1294-0223,http://images.icecat.biz/img/gallery/29634947_0490.jpg,http://images.icecat.biz/img/gallery_lows/29634947_0490.jpg,3073,43191704,http://data.icecat.biz/export/freexml/INT/29634947.xml,1,PL;CH;DK;CZ;ES;RU;SE;NO;FR;DE;FI;HU;AT;BE;IT;NL,2015-11-03T12:41:40.000Z
575_canon_1200d-ef-s-18-55mm,1,21751902,1200D + EF-S 18-55mm,Canon,9127B024,http://images.icecat.biz/img/norm/high/21751902-1415.jpg,http://images.icecat.biz/img/norm/low/21751902-1415.jpg,575,45121504,http://data.icecat.biz/export/freexml/INT/21751902.xml,1,DK;DE;FI;BE;PL;NL;GB;FR;CH;EE;ES;AT;IT;GR,2016-01-05T21:05:07.000Z
575_canon_160,1,25905585,160,Canon,0144C006,http://images.icecat.biz/img/norm/high/25905585-1782.jpg,http://images.icecat.biz/img/norm/low/25905585-1782.jpg,575,45121504,http://data.icecat.biz/export/freexml/INT/25905585.xml,1,GB;NL;DE;IE;US,2015-11-30T04:36:09.000Z
575_canon_165,1,25904598,165,Canon,0149C001,http://images.icecat.biz/img/norm/high/25904598-8460.jpg,http://images.icecat.biz/img/norm/low/25904598-8460.jpg,575,45121504,http://data.icecat.biz/export/freexml/INT/25904598.xml,1,GR;DK;FR;CH;PT;CZ;DE;HU;FI;BE;RU;LV;NO;AT;IS;IT;UA;NL;ES;RO;SE;GB,2016-02-28T15:14:38.000Z
575_canon_285-hs,1,30688700,285 HS,Canon,1082C001,http://images.icecat.biz/img/gallery/30688700_0515.jpg,http://images.icecat.biz/img/gallery_lows/30688700_0515.jpg,575,45121504,http://data.icecat.biz/export/freexml/INT/30688700.xml,1,IT;NL;ES;HU;FR;BE;DE;PT;FI;CH,2016-02-29T01:04:54.000Z
575_canon_g9-x,1,30021637,G9 X,Canon,0924C002,http://images.icecat.biz/img/gallery/30021637_4678.jpg,http://images.icecat.biz/img/gallery_lows/30021637_4678.jpg,575,45121504,http://data.icecat.biz/export/freexml/INT/30021637.xml,1,IT;GB;PL;HU;UA;RO;SE;CH;FR;FI;ES;DE;PT;BE;CZ;NL;DK;AT;NO,2016-01-23T13:54:15.000Z
575_canon_rebel-sl1-ef-s-18-55mm,1,18146996,Rebel SL1 + EF-S 18-55mm,Canon,8575B003,http://images.icecat.biz/img/norm/high/18146996-1053.jpg,http://images.icecat.biz/img/norm/low/18146996-1053.jpg,575,45121504,http://data.icecat.biz/export/freexml/INT/18146996.xml,1,US;MX;CL;DE;IT;ES,2016-02-27T18:41:36.000Z
575_canon_sx610-hs,1,25904691,SX610 HS,Canon,0112C002,http://images.icecat.biz/img/norm/high/25904691-6670.jpg,http://images.icecat.biz/img/norm/low/25904691-6670.jpg,575,45121504,http://data.icecat.biz/export/freexml/INT/25904691.xml,1,DK;FI;RO;IT;BE;AT;NL;UA;SE;NO;GR;PL;DE;FR;ES;PT;CH;GB;CZ;RU;HU,2016-02-28T06:45:09.000Z
575_fujifilm_xp80,1,26224361,XP80,Fujifilm,16449923,http://images.icecat.biz/img/norm/high/26224361-4626.jpg,http://images.icecat.biz/img/norm/low/26224361-4626.jpg,575,45121504,http://data.icecat.biz/export/freexml/INT/26224361.xml,1,IT;BE;FR;FI;ES;DK;HU;LV;GB;PT;NL;DE;UA;CH;NO;GR;SE;RO;CZ,2016-02-26T02:44:10.000Z
575_panasonic_dmc-fz300,1,29393146,DMC-FZ300,Panasonic,DMC-FZ300EG-K,http://images.icecat.biz/img/gallery/29393146_6146.jpg,http://images.icecat.biz/img/gallery_lows/29393146_6146.jpg,575,45121504,http://data.icecat.biz/export/freexml/INT/29393146.xml,1,AT;ES;NL;GB;BE;CH;PT;DE;IT;FR,2016-01-20T07:35:42.000Z
575_panasonic_dmc-gh4-g-vario-hd-14-140mm,1,22766226,DMC-GH4 + G VARIO HD 14-140mm,Panasonic,DMC-GH4HEG-K,http://images.icecat.biz/img/norm/high/22766226-3517.jpg,http://images.icecat.biz/img/norm/low/22766226-3517.jpg,575,45121504,http://data.icecat.biz/export/freexml/INT/22766226.xml,1,DE;BE;NL;EE;IT;AT;PT;ES;GB;CH;HU;FR,2016-02-08T18:00:40.000Z
575_panasonic_dmc-sz10,1,26141878,DMC-SZ10,Panasonic,DMC-SZ10EG-W,http://images.icecat.biz/img/norm/high/26141878-3083.jpg,http://images.icecat.biz/img/norm/low/26141878-3083.jpg,575,45121504,http://data.icecat.biz/export/freexml/INT/26141878.xml,1,DE;NO;UA;DK;PL;GR;ES;IT;BE;FR;PT;RO;AT;NL;SE;CH,2016-02-28T03:55:59.000Z
575_panasonic_dmc-tz57eg,1,26933260,DMC-TZ57EG,Panasonic,DMC-TZ57EG-W,http://images.icecat.biz/img/gallery/26933260_0630.jpg,http://images.icecat.biz/img/gallery_lows/26933260_0630.jpg,575,45121504,http://data.icecat.biz/export/freexml/INT/26933260.xml,1,BE;DE;PT;CH;FR;ES;GB;UA;NL;IT;SE,2016-02-07T06:58:23.000Z
575_sony_dsc-w630,1,12255434,DSC-W630,Sony,DSC-W630S,http://images.icecat.biz/img/norm/high/12255434-Sony.jpg,http://images.icecat.biz/img/norm/low/12255434-Sony.jpg,575,45121504,http://data.icecat.biz/export/freexml/INT/12255434.xml,1,IT;MX;FR;ES;DE;BE,2016-02-28T17:20:12.000Z
584_canon_hf-g25,1,17365820,HF G25,Canon,8063B004,http://images.icecat.biz/img/norm/high/17365820-4378.jpg,http://images.icecat.biz/img/norm/low/17365820-4378.jpg,584,45121515,http://data.icecat.biz/export/freexml/INT/17365820.xml,1,FR;DK;DE;NL;TR;CH;HU;FI;SE;PL;AU;AT;ES;IT;LV;EE;UA;BE;GR;PT;GB,2016-02-28T15:58:10.000Z
584_canon_hf-g30,1,18662566,HF G30,Canon,8454B009,http://images.icecat.biz/img/norm/high/18662566-4964.jpg,http://images.icecat.biz/img/norm/low/18662566-4964.jpg,584,45121515,http://data.icecat.biz/export/freexml/INT/18662566.xml,1,IE;US;IT;SE;BE;FI;EE;DE;DK;GB;FR;NL;CH,2015-05-07T21:20:32.000Z
584_canon_hf-r606,1,25910847,HF R606,Canon,0280C003,http://images.icecat.biz/img/norm/high/25910847-3406.jpg,http://images.icecat.biz/img/norm/low/25910847-3406.jpg,584,45121515,http://data.icecat.biz/export/freexml/INT/25910847.xml,1,NL;GB;AU;ES;CH;PL;AT;CZ;LV;FR;GR;PT;DK;DE;BE;IT;UA;SE;RU;FI,2016-02-27T17:19:19.000Z
584_canon_hf-r66,1,25955264,HF R66,Canon,0279C017,http://images.icecat.biz/img/norm/high/25955264-7558.jpg,http://images.icecat.biz/img/norm/low/25955264-7558.jpg,584,45121515,http://data.icecat.biz/export/freexml/INT/25955264.xml,1,DK;DE;NO;FI;SE;NL,2016-01-17T15:28:51.000Z
584_ricoh_theta-s,1,30150732,Theta S,Ricoh,910720,http://images.icecat.biz/img/gallery/30150732_3558.jpg,http://images.icecat.biz/img/gallery_lows/30150732_3558.jpg,584,45121515,http://data.icecat.biz/export/freexml/INT/30150732.xml,1,CH;DE;FR;GB;NL;US,2016-02-27T20:28:44.000Z
584_samsung_hmx-f90wp,1,17681791,HMX-F90WP,Samsung,HMX-F90WP,http://images.icecat.biz/img/norm/high/17681791-4446.jpg,http://images.icecat.biz/img/norm/low/17681791-4446.jpg,584,45121515,http://data.icecat.biz/export/freexml/INT/17681791.xml,1,TR;FR;EE;BE;RU;DK;NL;ES;IT;DE;GB,2014-09-18T09:57:12.000Z
584_samsung_mini-dv-camcorder-black,1,828188,"Mini-DV Camcorder, Black",Samsung,VP-D371,http://images.icecat.biz/img/norm/high/828188-8939.jpg,http://images.icecat.biz/img/norm/low/828188-8939.jpg,584,45121515,http://data.icecat.biz/export/freexml/INT/828188.xml,1,DE,2015-12-13T18:49:49.000Z
584_sony_fdr-ax33,1,25904159,FDR-AX33,Sony,FDRAX33B,http://images.icecat.biz/img/norm/high/25904159-Sony.jpg,http://images.icecat.biz/img/norm/low/25904159-Sony.jpg,584,45121515,http://data.icecat.biz/export/freexml/INT/25904159.xml,1,PT;CZ;BE;DE;GB;HU;UA;SE;FI;NL;AU;PL;CH;FR;NO;AT;DK;ES;IT,2016-02-28T17:24:46.000Z
584_sony_hdr-cx405,1,25904123,HDR-CX405,Sony,HDRCX405B,http://images.icecat.biz/img/norm/high/25904123-Sony.jpg,http://images.icecat.biz/img/norm/low/25904123-Sony.jpg,584,45121515,http://data.icecat.biz/export/freexml/INT/25904123.xml,1,IT;RO;CZ;DE;HU;DK;GR;NO;NL;PT;SE;US;GB;BE;UA;CH;FR;PL;LV;ES;FI;AT,2016-02-28T19:00:40.000Z
584_sony_hdr-mv1,1,19692589,HDR-MV1,Sony,HDRMV1B,http://images.icecat.biz/img/norm/high/19692589-Sony.jpg,http://images.icecat.biz/img/norm/low/19692589-Sony.jpg,584,45121515,http://data.icecat.biz/export/freexml/INT/19692589.xml,1,AT;EE;ES;NL;CZ;BE;SE;NO;FR;IT;GB;FI;UA;DE;DK;CH;HU,2016-02-28T14:23:58.000Z
584_sony_hxr-mc2500e,1,24788780,HXR-MC2500E,Sony,HXR-MC2500E,http://images.icecat.biz/img/norm/high/24788780-2045.jpg,http://images.icecat.biz/img/norm/low/24788780-2045.jpg,584,45121515,http://data.icecat.biz/export/freexml/INT/24788780.xml,1,DK;IT;SE;NL;BE;FR;UA;AT;PT;PL;FI;IE;CH;DE;US;GB;ES;GR;NO,2016-01-29T10:12:06.000Z
584_sony_nex-vg30e,1,15619960,NEX-VG30E,Sony,NEXVG30EB,http://images.icecat.biz/img/norm/high/15619960-Sony.jpg,http://images.icecat.biz/img/norm/low/15619960-Sony.jpg,584,45121515,http://data.icecat.biz/export/freexml/INT/15619960.xml,1,NL;BE;RU;IT;DE,2015-12-13T20:27:50.000Z
584_sony_pxw-fs5k,1,29851280,PXW-FS5K,Sony,PXW-FS5K,http://images.icecat.biz/img/gallery/29851280_7299.jpg,http://images.icecat.biz/img/gallery_lows/29851280_7299.jpg,584,45121515,http://data.icecat.biz/export/freexml/INT/29851280.xml,1,AT;CH;DK;FI;IT;UA;SE;US;PT;NL;FR;BE;NO;DE;ES;GB,2016-02-28T15:14:53.000Z
584_toshiba_camileo-s30,1,6350138,CAMILEO S30,Toshiba,PX1729E-1CAM,http://images.icecat.biz/img/norm/high/6350138-1977.jpg,http://images.icecat.biz/img/norm/low/6350138-1977.jpg,584,45121515,http://data.icecat.biz/export/freexml/INT/6350138.xml,1,NL;FR;BE;ES;AT;DE;IT,2015-12-16T21:02:57.000Z
584_toshiba_camileo-s40,1,15721464,Camileo S40,Toshiba,PA5074E-1C0K,http://images.icecat.biz/img/norm/high/15721464-9569.jpg,http://images.icecat.biz/img/norm/low/15721464-9569.jpg,584,45121515,http://data.icecat.biz/export/freexml/INT/15721464.xml,1,DE;FR;BE;ES;IT;PT;AT,2014-09-18T09:57:12.000Z
897_acer_one-7-b1-770,1,29545800,One 7 B1-770,Acer,NT.LBKEE.004,http://images.icecat.biz/img/gallery/29545800_0546.jpg,http://images.icecat.biz/img/gallery_lows/29545800_0546.jpg,897,43211509,http://data.icecat.biz/export/freexml/INT/29545800.xml,1,FR;NL;BE;DE;CH;GB,2016-02-26T07:34:23.000Z
897_asus_z170c-1b012a,1,29525342,Z170C-1B012A,ASUS,90NP01Z2-M00490,http://images.icecat.biz/img/gallery/29525342_0403.jpg,http://images.icecat.biz/img/gallery_lows/29525342_0403.jpg,897,43211509,http://data.icecat.biz/export/freexml/INT/29525342.xml,1,FR;NL;DE;BE,2016-02-26T07:28:40.000Z
897_asus_z170c-1l019a,1,29525343,Z170C-1L019A,ASUS,90NP01Z6-M00500,http://images.icecat.biz/img/gallery/29525343_6905.jpg,http://images.icecat.biz/img/gallery_lows/29525343_6905.jpg,897,43211509,http://data.icecat.biz/export/freexml/INT/29525343.xml,1,FR;NL;DE;BE;IT,2016-02-26T07:28:36.000Z
897_asus_z300c-1a069a,1,29518547,Z300C-1A069A,ASUS,90NP0231-M01990,http://images.icecat.biz/img/gallery/29518547_9269.jpg,http://images.icecat.biz/img/gallery_lows/29518547_9269.jpg,897,43211509,http://data.icecat.biz/export/freexml/INT/29518547.xml,1,BE;NL;DE,2016-02-26T07:27:51.000Z
897_asus_z300c-1b053a,1,29518551,Z300C-1B053A,ASUS,90NP0233-M02000,http://images.icecat.biz/img/gallery/29518551_6168.jpg,http://images.icecat.biz/img/gallery_lows/29518551_6168.jpg,897,43211509,http://data.icecat.biz/export/freexml/INT/29518551.xml,1,DE;BE;NL,2016-02-26T07:27:51.000Z
897_asus_z380c-1l051a,1,29565391,Z380C-1L051A,ASUS,90NP0223-M01880,http://images.icecat.biz/img/gallery/29565391_7189.jpg,http://images.icecat.biz/img/gallery_lows/29565391_7189.jpg,897,43211509,http://data.icecat.biz/export/freexml/INT/29565391.xml,1,NL;BE;FR;DE,2016-02-26T07:36:10.000Z
897_asus_z580ca-1a032a,1,28373128,Z580CA-1A032A,ASUS,90NP01M1-M00750,http://images.icecat.biz/img/gallery/28373128_0448.jpg,http://images.icecat.biz/img/gallery_lows/28373128_0448.jpg,897,43211509,http://data.icecat.biz/export/freexml/INT/28373128.xml,1,FR;DE;BE;NL;IT,2016-02-26T06:04:30.000Z
897_asus_z580ca-1b024a,1,29565389,Z580CA-1B024A,ASUS,90NP01M2-M00760,http://images.icecat.biz/img/gallery/29565389_2905.jpg,http://images.icecat.biz/img/gallery_lows/29565389_2905.jpg,897,43211509,http://data.icecat.biz/export/freexml/INT/29565389.xml,1,IT;NL;BE;FR;DE,2016-02-26T07:36:12.000Z
897_hp_1000-g2,1,26289661,1000 G2,HP,H9X12EA,http://images.icecat.biz/img/norm/high/26289661-6916.jpg,http://images.icecat.biz/img/norm/low/26289661-6916.jpg,897,43211509,http://data.icecat.biz/export/freexml/INT/26289661.xml,1,NO;GB;DK;FR;IE;SE;US;ES;FI;DE;AT;BE;NL,2016-02-28T20:32:57.000Z
897_hp_608-g1,1,28586825,608 G1,HP,H9X45EA,http://images.icecat.biz/img/gallery/28586825_1163.jpg,http://images.icecat.biz/img/gallery_lows/28586825_1163.jpg,897,43211509,http://data.icecat.biz/export/freexml/INT/28586825.xml,1,IT;FI;SE;HU;NO;AT;GB;DE;IE;NL;DK;US;FR,2016-02-27T14:15:47.000Z
897_hp_elite-x2-1012-g1,1,30375360,Elite x2 1012 G1,HP,L5H02EA,http://images.icecat.biz/img/gallery/30375360_8923.jpg,http://images.icecat.biz/img/gallery_lows/30375360_8923.jpg,897,43211509,http://data.icecat.biz/export/freexml/INT/30375360.xml,1,IE;NO;CH;GB;DK;US;DE;BE;AT;NL;IT,2016-02-27T09:57:55.000Z
897_hp_pro-slate-10-ee-g1,1,25988329,Pro Slate 10 EE G1,HP,L2J95AA,http://images.icecat.biz/img/gallery/26894085_0629.jpg,,897,43211509,http://data.icecat.biz/export/freexml/INT/25988329.xml,1,AT;DE;DK;SE;FR;GB;FI;US;IE;NO;NL;RU,2016-02-06T19:56:04.000Z
897_hp_pro-slate-8,1,25893779,Pro Slate 8,HP,K7X64AA,http://images.icecat.biz/img/gallery/25893779_9842.jpg,http://images.icecat.biz/img/gallery_lows/25893779_9842.jpg,897,43211509,http://data.icecat.biz/export/freexml/INT/25893779.xml,1,US;FR;NL;NO;IT;ES;FI;SE;GB;HU;BG;AT;CH;BE;PT;DE;DK;LU,2016-02-26T00:54:22.000Z
897_lenovo_3-8,1,29414094,3 8,Lenovo,ZA090000SE,http://images.icecat.biz/img/norm/high/29414094-2754.jpg,http://images.icecat.biz/img/norm/low/29414094-2754.jpg,897,43211509,http://data.icecat.biz/export/freexml/INT/29414094.xml,1,CH;IT;DE;ES;NL;FR;PT;BE,2016-02-22T13:11:32.000Z
897_lenovo_3-pro-10,1,29743301,3 Pro 10,Lenovo,ZA0F0048DE,http://images.icecat.biz/img/gallery/29743301_2329.jpg,http://images.icecat.biz/img/gallery_lows/29743301_2329.jpg,897,43211509,http://data.icecat.biz/export/freexml/INT/29743301.xml,1,DE;UA;BE;AT;IT;FI;ES;GB;SE;PT;NL;FR,2016-02-28T20:18:24.000Z
897_lenovo_a10-70,1,27262160,A10-70,Lenovo,ZA000049DE,http://images.icecat.biz/img/gallery/27262160_0794.jpg,http://images.icecat.biz/img/gallery_lows/27262160_0794.jpg,897,43211509,http://data.icecat.biz/export/freexml/INT/27262160.xml,1,AT;FR;NL;IT;DE,2015-12-11T11:15:12.000Z
897_lenovo_miix-300-10iby,1,30274741,Miix 300-10IBY,Lenovo,80NR003QGE,http://images.icecat.biz/img/norm/high/30274741-5991.jpg,http://images.icecat.biz/img/norm/low/30274741-5991.jpg,897,43211509,http://data.icecat.biz/export/freexml/INT/30274741.xml,1,AT;DE;NL;IS;IT;FI,2016-02-08T06:41:20.000Z
897_lenovo_tab-2-a7-10f,1,26072016,TAB 2 A7-10F,Lenovo,59434735,http://images.icecat.biz/img/gallery/26072016_9709.jpg,http://images.icecat.biz/img/gallery_lows/26072016_9709.jpg,897,43211509,http://data.icecat.biz/export/freexml/INT/26072016.xml,1,NL;FR;DE;GB;IT,2016-02-25T19:45:35.000Z
897_lenovo_thinkpad-8,1,22626962,ThinkPad 8,Lenovo,20BN002WMS,http://images.icecat.biz/img/norm/high/22626962-439.jpg,http://images.icecat.biz/img/norm/low/22626962-439.jpg,897,43211509,http://data.icecat.biz/export/freexml/INT/22626962.xml,1,GB;FI;NL;US;DE,2016-02-06T09:49:14.000Z
897_panasonic_fz-b2,1,24980927,FZ-B2,Panasonic,FZ-B2B202FB3,http://images.icecat.biz/img/norm/high/24980927-2323.jpg,http://images.icecat.biz/img/norm/low/24980927-2323.jpg,897,43211509,http://data.icecat.biz/export/freexml/INT/24980927.xml,1,DK;US;SE;BE;NL;AT;CZ;GB;DE;NO;IT;FR,2016-02-04T11:50:17.000Z
897_samsung_80,1,29385583,8.0,Samsung,SM-T715NZWE,http://images.icecat.biz/img/gallery/29385583_1954.jpg,http://images.icecat.biz/img/gallery_lows/29385583_1954.jpg,897,43211509,http://data.icecat.biz/export/freexml/INT/29385583.xml,1,NL;PL;ES;BE;FI;SE;RO;IT;DK;CH;DE;UA;AT;GB;FR,2016-02-26T07:11:35.000Z
897_samsung_96,1,28547942,9.6,Samsung,SM-T560NZWALUX,http://images.icecat.biz/img/gallery/28547942_0119.jpg,http://images.icecat.biz/img/gallery_lows/28547942_0119.jpg,897,43211509,http://data.icecat.biz/export/freexml/INT/28547942.xml,1,NL;BE;ES;IT;PT;FR;DE,2016-02-26T06:40:44.000Z
897_samsung_sm-t550,1,26981568,SM-T550,Samsung,SM-T550NZWAITV,http://images.icecat.biz/img/gallery/26981568_0413.jpg,http://images.icecat.biz/img/gallery_lows/26981568_0413.jpg,897,43211509,http://data.icecat.biz/export/freexml/INT/26981568.xml,1,PL;GB;ES;CH;DK;RO;NL;AT;FR;UA;DE;BE;GR;IT;SE;PT;FI,2016-02-26T04:45:30.000Z
897_samsung_sm-t550n,1,26564922,SM-T550N,Samsung,SM-T550NZKA,http://images.icecat.biz/img/norm/high/26564922-7780.jpg,http://images.icecat.biz/img/norm/low/26564922-7780.jpg,897,43211509,http://data.icecat.biz/export/freexml/INT/26564922.xml,1,PT;FR;BE;IT;FI;SE;DK;PL;DE;ES;CH;NL;GB;RO;UA;GR;AT,2016-02-26T03:48:28.000Z
897_samsung_sm-t560,1,29536449,SM-T560,Samsung,SM-T560NZKA,http://images.icecat.biz/img/gallery/29536449_8460.jpg,http://images.icecat.biz/img/gallery_lows/29536449_8460.jpg,897,43211509,http://data.icecat.biz/export/freexml/INT/29536449.xml,1,FI;SE;NL;FR;DK;DE;IT;AT;BE,2016-02-26T07:31:23.000Z
897_samsung_sm-t670,1,30345097,SM-T670,Samsung,SM-T670NZKA,http://images.icecat.biz/img/gallery/30345097_1811.jpg,http://images.icecat.biz/img/gallery_lows/30345097_1811.jpg,897,43211509,http://data.icecat.biz/export/freexml/INT/30345097.xml,1,NL;DE;AT;FR;PL;IT;ES,2016-01-25T17:17:01.000Z
897_sony_z2,1,21811723,Z2,Sony,SGP512E1/W.EC5,http://images.icecat.biz/img/norm/high/21811723-Sony.jpg,http://images.icecat.biz/img/norm/low/21811723-Sony.jpg,897,43211509,http://data.icecat.biz/export/freexml/INT/21811723.xml,1,FR;GB;ES;NL;DE;CH;IT;FI;BE,2016-02-22T19:18:14.000Z
897_sony_z2-tablet,1,26974234,Z2 Tablet,Sony,1281-0804,http://images.icecat.biz/img/norm/high/26974234-9150.jpg,http://images.icecat.biz/img/norm/low/26974234-9150.jpg,897,43211509,http://data.icecat.biz/export/freexml/INT/26974234.xml,1,BE;GB;IT;NL;DK;AT;DE,2016-01-17T23:32:52.000Z
897_sony_z3-compact,1,24692598,Z3 Compact,Sony,1289-6873,http://images.icecat.biz/img/gallery/24692598_4630.jpg,http://images.icecat.biz/img/gallery_lows/24692598_4630.jpg,897,43211509,http://data.icecat.biz/export/freexml/INT/24692598.xml,1,NL;BE;DE;IT,2016-02-25T19:46:11.000Z
einer gute Batterie und einem kleinerem Display. Dies ermöglicht Ihnen,1,20849175,C720P-2625,Acer,NX.MJAAA.004,http://images.icecat.biz/img/norm/high/20849175-8984.jpg,http://images.icecat.biz/img/norm/low/20849175-8984.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/20849175.xml,1,US;NL;DE,2016-02-28T00:50:56.000Z
einer gute Batterie und einem kleinerem Display. Dies ermöglicht Ihnen,2,21416382,731-4699,Acer,NX.MGAAA.004,http://images.icecat.biz/img/norm/high/21416382-3804.jpg,http://images.icecat.biz/img/norm/low/21416382-3804.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/21416382.xml,1,NL;DE;US,2016-02-27T20:08:10.000Z
einer gute Batterie und einem kleinerem Display. Dies ermöglicht Ihnen,3,24401697,P246-M-52X2,Acer,NX.V9VAA.003,http://images.icecat.biz/img/norm/high/24401697-1462.jpg,http://images.icecat.biz/img/norm/low/24401697-1462.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/24401697.xml,1,DE;US;NL,2016-02-27T04:46:49.000Z
einer gute Batterie und einem kleinerem Display. Dies ermöglicht Ihnen,4,25558467,3450,DELL,3450-7478,http://images.icecat.biz/img/norm/high/25558467-2658.jpg,http://images.icecat.biz/img/norm/low/25558467-2658.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/25558467.xml,1,NL;DE;GB;US;IE,2016-02-26T00:50:16.000Z
einer gute Batterie und einem kleinerem Display. Dies ermöglicht Ihnen,5,25905066,T200TA-CP021P,ASUS,T200TA-CP021P,http://images.icecat.biz/img/norm/high/25905066-280.jpg,http://images.icecat.biz/img/norm/low/25905066-280.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/25905066.xml,1,DE;FR;NL,2016-02-27T13:46:24.000Z
einer gute Batterie und einem kleinerem Display. Dies ermöglicht Ihnen,6,26058615,N21,Lenovo,80MG0001US,http://images.icecat.biz/img/norm/high/26058615-945.jpg,http://images.icecat.biz/img/norm/low/26058615-945.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/26058615.xml,1,US;NL;DE;CA;GB,2016-02-27T16:33:30.000Z
einer gute Batterie und einem kleinerem Display. Dies ermöglicht Ihnen,7,26231597,UX305FA-ASM1,ASUS,90NB06X1-M02240,http://images.icecat.biz/img/gallery/26231597_9301.jpg,http://images.icecat.biz/img/gallery_lows/26231597_9301.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/26231597.xml,1,DE;NL;US,2016-02-24T09:30:31.000Z
einer gute Batterie und einem kleinerem Display. Dies ermöglicht Ihnen,8,26512671,C55DT-B5153,Toshiba,PSCN6U-009008,http://images.icecat.biz/img/gallery/26512671_0915.jpg,http://images.icecat.biz/img/gallery_lows/26512671_0915.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/26512671.xml,1,DE;NL;US,2016-02-28T18:57:41.000Z
einer gute Batterie und einem kleinerem Display. Dies ermöglicht Ihnen,9,27104941,B70-80,Lenovo,80MR0008IX,http://images.icecat.biz/img/norm/high/27104941-2019.jpg,http://images.icecat.biz/img/norm/low/27104941-2019.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/27104941.xml,1,DE;IT;NL;GB,2016-02-18T15:39:00.000Z
einer gute Batterie und einem kleinerem Display. Dies ermöglicht Ihnen,10,27123315,T300CHI-FL040P,ASUS,90NB07G1-M03510,http://images.icecat.biz/img/gallery/27123315_0280.jpg,http://images.icecat.biz/img/gallery_lows/27123315_0280.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/27123315.xml,1,FI;NL;AT;DE;IT;FR;BE,2016-02-25T02:43:11.000Z
einer gute Batterie und einem kleinerem Display. Dies ermöglicht Ihnen,11,27277017,C75D-C7232,Toshiba,PSCSWU-01L014,http://images.icecat.biz/img/gallery/27277017_3967.jpg,http://images.icecat.biz/img/gallery_lows/27277017_3967.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/27277017.xml,1,US;DE;NL,2016-02-26T05:45:28.000Z
einer gute Batterie und einem kleinerem Display. Dies ermöglicht Ihnen,12,28463875,250 G4,HP,N2S70UT,http://images.icecat.biz/img/gallery/28463875_3850.jpg,http://images.icecat.biz/img/gallery_lows/28463875_3850.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/28463875.xml,1,US;NL;DE,2016-02-20T23:52:58.000Z
einer gute Batterie und einem kleinerem Display. Dies ermöglicht Ihnen,13,28467014,Yoga 2 13,Lenovo,59442414,http://images.icecat.biz/img/gallery/28467014_1586.jpg,http://images.icecat.biz/img/gallery_lows/28467014_1586.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/28467014.xml,1,DE;NL;IT,2016-02-24T09:30:51.000Z
einer gute Batterie und einem kleinerem Display. Dies ermöglicht Ihnen,14,28548759,11 G4,HP,P0B78UT,http://images.icecat.biz/img/gallery/28548759_7299.jpg,http://images.icecat.biz/img/gallery_lows/28548759_7299.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/28548759.xml,1,NL;US;DE,2016-02-27T16:17:31.000Z
einer gute Batterie und einem kleinerem Display. Dies ermöglicht Ihnen,15,29376694,G50-80,Lenovo,80L000JNFR,http://images.icecat.biz/img/norm/high/29376694-2836.jpg,http://images.icecat.biz/img/norm/low/29376694-2836.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/29376694.xml,1,FR;DE;NL,2016-02-20T20:36:56.000Z
einer gute Batterie und einem kleinerem Display. Dies ermöglicht Ihnen,16,29406168,255 G4,HP,N0Z85EA,http://images.icecat.biz/img/gallery/29406168_5228.jpg,http://images.icecat.biz/img/gallery_lows/29406168_5228.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/29406168.xml,1,ES;DK;SE;FI;IT;NO;FR;NL;DE,2016-02-26T07:16:36.000Z
einer gute Batterie und einem kleinerem Display. Dies ermöglicht Ihnen,17,29545166,E5-573T-5935,Acer,NX.MW1AA.003,http://images.icecat.biz/img/gallery/29545166_2299.jpg,http://images.icecat.biz/img/gallery_lows/29545166_2299.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/29545166.xml,1,DE;NL;US,2016-02-21T07:50:16.000Z
einer gute Batterie und einem kleinerem Display. Dies ermöglicht Ihnen,18,29750512,G3,HP,P4P61EA,http://images.icecat.biz/img/gallery/29750512_3315.jpg,http://images.icecat.biz/img/gallery_lows/29750512_3315.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/29750512.xml,1,SE;AT;FI;NO;DK;NL;FR;DE;IT,2016-02-28T18:27:38.000Z
