category_key,abstract_sku,name.en_US,name.de_DE,is_featured,attribute_key_1,value_1,attribute_key_1.en_US,value_1.en_US,attribute_key_1.de_DE,value_1.de_DE,attribute_key_2,value_2,attribute_key_2.en_US,value_2.en_US,attribute_key_2.de_DE,value_2.de_DE,attribute_key_3,value_3,attribute_key_3.en_US,value_3.en_US,attribute_key_3.de_DE,value_3.de_DE,attribute_key_4,value_4,attribute_key_4.en_US,value_4.en_US,attribute_key_4.de_DE,value_4.de_DE,attribute_key_5,value_5,attribute_key_6,value_6,attribute_key_6.en_US,value_6.en_US,attribute_key_6.de_DE,value_6.de_DE,color_code,description.en_US,description.de_DE,icecat_pdp_url,tax_set_name,meta_title.en_US,meta_title.de_DE,meta_keywords.en_US,meta_keywords.de_DE,meta_description.en_US,meta_description.de_DE,icecat_license
notebooks,132,Acer Aspire Switch 10 E,Acer Aspire Switch 10 E,0,product_type,Hybrid (2-in-1),,,,,processor_frequency,1.44 GHz,,,,,processor_threads,4,,,,,processor_cache_type,L3,,,,,brand,Acer,,,color,Black,color,Schwarz,#000000,"Eye-catching trendsetter The Aspire Switch 10 E comes in a range of trendy colours that all work perfectly with its dynamic shape and elegant textile-pattern texturing to create one great-looking device. Choose the colour that suits you and watch your friends turn green with envy. This device’s perfectly designed Acer Snap Hinge 2 lets you snap the keyboard part on or off with a simple push or pull. Switch effortlessly between four very useful modes: notebook, tablet, tent, and display. Acer SwitchLock lets you lock this keyboard dock’s HDD so it only works with the tablet part. Use the tablet as the HDD’s key – simply snap the tablet off the keyboard to lock the HDD. All your HDD data is now protected and can’t be stolen. Simply snap the tablet back on to unlock all that data.","Geschwindigkeit ist keine Hexerei. Profitieren Sie von Geschwindigkeit und Leistung während des ganzen Tages. Nutzen Sie die neueste Prozessortechnologie mit Intel® Core™-Prozessoren der 6. Generation und Intel® HD-Grafikkarten 530. Profitieren Sie von Geschwindigkeit und Leistung während des ganzen Tages. Nutzen Sie die neueste Prozessortechnologie mit Intel® Core™-Prozessoren der 6. Generation und Intel® HD-Grafikkarten 530. HP ProDesks wurden mit strikten Vorgaben auf Zuverlässigkeit getestet. Beim HP Total Test Process wird die Leistung von PCs während einer Dauer von 120.000 Stunden getestet, um sicherzustellen, dass unsere Geräte Sie an Ihrem Arbeitstag nicht im Stich lassen.",http://icecat.de/en/p/acer/nt.g8qet.001/notebooks-SW3-016-189V-30619567.html,Entertainment Electronics,Acer Aspire Switch 10 E,Acer Aspire Switch 10 E,"Acer,Entertainment Electronics","Acer,Entertainment Electronics",Eye-catching trendsetter The Aspire Switch 10 E comes in a range of trendy colours that all work perfectly with its dynamic shape and elegant textile-patte,Geschwindigkeit ist keine Hexerei. Profitieren Sie von Geschwindigkeit und Leistung während des ganzen Tages. Nutzen Sie die neueste Prozessortechnologie m,"This CSV is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
notebooks,133,Acer Aspire Switch 10 E,Acer Aspire Switch 10 E,0,product_type,Hybrid (2-in-1),,,,,processor_frequency,1.44 GHz,,,,,processor_threads,4,,,,,processor_cache_type,L3,,,,,brand,Acer,,,color,Grey,color,Grau,#DCDCDC,"Eye-catching trendsetter The Aspire Switch 10 E comes in a range of trendy colours that all work perfectly with its dynamic shape and elegant textile-pattern texturing to create one great-looking device. Choose the colour that suits you and watch your friends turn green with envy. This device’s perfectly designed Acer Snap Hinge 2 lets you snap the keyboard part on or off with a simple push or pull. Switch effortlessly between four very useful modes: notebook, tablet, tent, and display. Acer SwitchLock lets you lock this keyboard dock’s HDD so it only works with the tablet part. Use the tablet as the HDD’s key – simply snap the tablet off the keyboard to lock the HDD. All your HDD data is now protected and can’t be stolen. Simply snap the tablet back on to unlock all that data.","Geschwindigkeit ist keine Hexerei. Profitieren Sie von Geschwindigkeit und Leistung während des ganzen Tages. Nutzen Sie die neueste Prozessortechnologie mit Intel® Core™-Prozessoren der 6. Generation und Intel® HD-Grafikkarten 530. Profitieren Sie von Geschwindigkeit und Leistung während des ganzen Tages. Nutzen Sie die neueste Prozessortechnologie mit Intel® Core™-Prozessoren der 6. Generation und Intel® HD-Grafikkarten 530. HP ProDesks wurden mit strikten Vorgaben auf Zuverlässigkeit getestet. Beim HP Total Test Process wird die Leistung von PCs während einer Dauer von 120.000 Stunden getestet, um sicherzustellen, dass unsere Geräte Sie an Ihrem Arbeitstag nicht im Stich lassen.",http://icecat.de/en/p/acer/nt.mx4eh.006/notebooks-SW3-013-15CB-31743669.html,Entertainment Electronics,Acer Aspire Switch 10 E,Acer Aspire Switch 10 E,"Acer,Entertainment Electronics","Acer,Entertainment Electronics",Eye-catching trendsetter The Aspire Switch 10 E comes in a range of trendy colours that all work perfectly with its dynamic shape and elegant textile-patte,Geschwindigkeit ist keine Hexerei. Profitieren Sie von Geschwindigkeit und Leistung während des ganzen Tages. Nutzen Sie die neueste Prozessortechnologie m,"This CSV is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
"notebooks,variant-showcase",134,Acer Aspire S7,Acer Aspire S7,0,,,,,,,form_factor,clamshell,,,,,processor_boost,3 GHz,,,,,processor_threads,4,,,,,brand,Acer,,,color,White,color,Weiß,#FFFFFF,"MORE power The new Aspire S7 (the S7-393 to be precise) comes with your choice of Intel's new 5th Generation Core™ processors. These deliver improved overall performance and graphics, while also using less power. That's why the new Aspire S7 is even more powerful, and has a longer battery life. You can now go even longer between charge times. The new Aspire S7’s improved hardware doesn’t just make it more powerful, it also helps it score even higher in battery-life tests. With up to 8.5 hours2 of on-the-road power, you can go all day and do it all. With cutting-edge 802.11ac wireless technology firing on dual channels, the new Aspire S7 transmits and receives airborne data up to three times faster than the average laptop does3. Download and upload movies (and do pretty much anything on the web) at breathtaking speeds. The new Aspire S7 is beautifully thin and delightfully light. With a thickness of only 12.9 mm, and a weight of only 1.3 kg, this slender-but-strong beauty disappears into your carry bag without a whisper. It's so easy to carry; you'll forget it's there.","Geschwindigkeit ist keine Hexerei. Profitieren Sie von Geschwindigkeit und Leistung während des ganzen Tages. Nutzen Sie die neueste Prozessortechnologie mit Intel® Core™-Prozessoren der 6. Generation und Intel® HD-Grafikkarten 530. Profitieren Sie von Geschwindigkeit und Leistung während des ganzen Tages. Nutzen Sie die neueste Prozessortechnologie mit Intel® Core™-Prozessoren der 6. Generation und Intel® HD-Grafikkarten 530. HP ProDesks wurden mit strikten Vorgaben auf Zuverlässigkeit getestet. Beim HP Total Test Process wird die Leistung von PCs während einer Dauer von 120.000 Stunden getestet, um sicherzustellen, dass unsere Geräte Sie an Ihrem Arbeitstag nicht im Stich lassen.",http://icecat.de/en/p/acer/nx.mt2ek.016/notebooks-393-75508G25-29759322.html,Entertainment Electronics,Acer Aspire S7,Acer Aspire S7,"Acer,Entertainment Electronics","Acer,Entertainment Electronics",MORE power The new Aspire S7 (the S7-393 to be precise) comes with your choice of Intel's new 5th Generation Core™ processors. These deliver improved overa,Geschwindigkeit ist keine Hexerei. Profitieren Sie von Geschwindigkeit und Leistung während des ganzen Tages. Nutzen Sie die neueste Prozessortechnologie m,"This CSV is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
"notebooks,variant-showcase",135,Acer Chromebook CB5-311,Acer Chromebook CB5-311,0,,,,,,,form_factor,clamshell,,,,,compatible_memory_cards,SD,,,,,processor_cores,4,,,,,brand,Acer,,,color,White,color,Weiß,#FFFFFF,"Amazing mobility Slip the Acer Chromebook into your bag and work from anywhere, without recharging, because it has enough battery life to last all day long on a single charge. Indulge your eyes and see everything in vivid detail on the Acer Chromebook's Full HD display. The Acer Chromebook features the latest 802.11ac wireless technology, for a smooth internet experience at connection speeds that are up to three times faster than that of previous-generation wireless technologies. The Acer Chromebook starts within 8 seconds, so you can wait less and do more. At less than an inch thin and extremely light, the Acer Chromebook is the perfect tool for on-the-go computing. Plus, it sports a fanless design for whisper-quiet computing.","Geschwindigkeit ist keine Hexerei. Profitieren Sie von Geschwindigkeit und Leistung während des ganzen Tages. Nutzen Sie die neueste Prozessortechnologie mit Intel® Core™-Prozessoren der 6. Generation und Intel® HD-Grafikkarten 530. Profitieren Sie von Geschwindigkeit und Leistung während des ganzen Tages. Nutzen Sie die neueste Prozessortechnologie mit Intel® Core™-Prozessoren der 6. Generation und Intel® HD-Grafikkarten 530. HP ProDesks wurden mit strikten Vorgaben auf Zuverlässigkeit getestet. Beim HP Total Test Process wird die Leistung von PCs während einer Dauer von 120.000 Stunden getestet, um sicherzustellen, dass unsere Geräte Sie an Ihrem Arbeitstag nicht im Stich lassen.",http://icecat.de/en/p/acer/nx.mpreh.009/notebooks-CB5-311-T17X-29836399.html,Entertainment Electronics,Acer Chromebook CB5-311,Acer Chromebook CB5-311,"Acer,Entertainment Electronics","Acer,Entertainment Electronics","Amazing mobility Slip the Acer Chromebook into your bag and work from anywhere, without recharging, because it has enough battery life to last all day long",Geschwindigkeit ist keine Hexerei. Profitieren Sie von Geschwindigkeit und Leistung während des ganzen Tages. Nutzen Sie die neueste Prozessortechnologie m,"This CSV is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
notebooks,136,Acer Chromebook C730-C8T7,Acer Chromebook C730-C8T7,0,product_type,Chromebook,,,,,form_factor,clamshell,,,,,processor_threads,2,,,,,processor_boost_frequency,2.58 GHz,,,,,brand,Acer,,,color,Grey,color,Grau,#DCDCDC,"Amazing mobility Slip the Acer Chromebook into your bag and work from anywhere, without recharging, because it has enough battery life to last all day long on a single charge. Indulge your eyes and see everything in vivid detail on the Acer Chromebook's Full HD display. The Acer Chromebook features the latest 802.11ac wireless technology, for a smooth internet experience at connection speeds that are up to three times faster than that of previous-generation wireless technologies. The Acer Chromebook starts within 8 seconds, so you can wait less and do more. At less than an inch thin and extremely light, the Acer Chromebook is the perfect tool for on-the-go computing. Plus, it sports a fanless design for whisper-quiet computing.","Geschwindigkeit ist keine Hexerei. Profitieren Sie von Geschwindigkeit und Leistung während des ganzen Tages. Nutzen Sie die neueste Prozessortechnologie mit Intel® Core™-Prozessoren der 6. Generation und Intel® HD-Grafikkarten 530. Profitieren Sie von Geschwindigkeit und Leistung während des ganzen Tages. Nutzen Sie die neueste Prozessortechnologie mit Intel® Core™-Prozessoren der 6. Generation und Intel® HD-Grafikkarten 530. HP ProDesks wurden mit strikten Vorgaben auf Zuverlässigkeit getestet. Beim HP Total Test Process wird die Leistung von PCs während einer Dauer von 120.000 Stunden getestet, um sicherzustellen, dass unsere Geräte Sie an Ihrem Arbeitstag nicht im Stich lassen.",http://icecat.de/en/p/acer/nx.mrcek.001/notebooks-Acer-Chromebook-C730-C8T7-2-16GHz-N2840-11-6-1366-x-768pixels-Grey-24425591.html,Entertainment Electronics,Acer Chromebook C730-C8T7,Acer Chromebook C730-C8T7,"Acer,Entertainment Electronics","Acer,Entertainment Electronics","Amazing mobility Slip the Acer Chromebook into your bag and work from anywhere, without recharging, because it has enough battery life to last all day long",Geschwindigkeit ist keine Hexerei. Profitieren Sie von Geschwindigkeit und Leistung während des ganzen Tages. Nutzen Sie die neueste Prozessortechnologie m,"This CSV is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
"notebooks,variant-showcase",137,Acer TravelMate P246-M,Acer TravelMate P246-M,0,,,,,,,processor_cores,2,,,,,thermal_design_power,15 W,,,,,processor_codename,Broadwell,,,,,brand,Acer,,,color,Black,color,Schwarz,#000000,"Work with style and simplicity The TravelMate P2 Series comes in 13.3"", 14"", 15.6"" and 17.3"" sizes to meet various business needs. Clad in a refined textile finish that both looks and feels great, these notebooks pack the latest Intel® Core™ processors1 and discrete graphics1 to keep you at your productive best. They are also loaded with tailor-made management and security software for easy, centralised control. The P2 series now comes with a fine linen textile pattern embossed on the outer covers. This lends a professional refined look and feel to the line that adds distinction to functionality. There are also practical benefits, as the pattern makes it a bit easier to keep a firm grip on the go, while also resisting scratches. The TravelMate P2 Series is certified to deliver the high audio and visual standards of Skype for Business1. Optimised hardware ensures that every word will be heard clearly with no gap or lag in speech, minimal background noise and zero echo. That means you can call or video chat with superior audio and visual quality.",,http://icecat.de/en/p/acer/nx.v9vek.014/notebooks-P246-M-50JL-29283479.html,Entertainment Electronics,Acer TravelMate P246-M,Acer TravelMate P246-M,"Acer,Entertainment Electronics","Acer,Entertainment Electronics","Work with style and simplicity The TravelMate P2 Series comes in 13.3"", 14"", 15.6"" and 17.3"" sizes to meet various business needs. Clad in a refined textil",,"This CSV is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
"notebooks,variant-showcase",138,Acer TravelMate P258-M,Acer TravelMate P258-M,0,,,,,,,form_factor,clamshell,,,,,processor_cache,3 MB,,,,,stepping,D1,,,,,brand,Acer,,,color,Black,color,Schwarz,#000000,"Tactile textile The P2 series now comes with a fine linen textile pattern embossed on the outer covers. This lends a professional refined look and feel to the line that adds distinction to functionality. There are also practical benefits, as the pattern makes it a bit easier to keep a firm grip on the go, while also resisting scratches. The TravelMate P2 Series is certified to deliver the high audio and visual standards of Skype for Business1. Optimised hardware ensures that every word will be heard clearly with no gap or lag in speech, minimal background noise and zero echo. That means you can call or video chat with superior audio and visual quality. The TravelMate P2 is packed with features that make it easier to do business. Work faster with smoother gestures on the large Precision Touchpad. Quickly share business contacts with a smartphone via Contact Pickup. Log in to the TravelMate P2 faster thanks to Face Login.	","Einzigartige Haptik Die P2-Serie verfügt jetzt über ein Textilmuster auf dem äußeren Cover. Dies verleiht den Produkten einen professionellen, edlen Look und ist so die perfekte Ergänzung zu ihrer Funktionalität. Dies hat auch einen praktischen Nutzen, da die Struktur Kratzern widersteht und dafür sorgt, dass Sie auch unterwegs alles im Griff haben. Die TravelMate P2-Serie erfüllt die hohen Audio- und Grafik-Standards der Skype-Zertifizierung für Unternehmen1. Dank der optimierten Hardware kann jedes Wort klar und ohne Echo, Lücken oder Verzögerungen bei minimalen Hintergrundgeräuschen verstanden werden. Das bedeutet, Sie können Anrufe oder Videochats mit überragender Audio- und Grafikqualität tätigen. Das TravelMate P2 verfügt über unzählige Funktionen, die Ihre Aufgaben vereinfachen. Das große Precison-Touchpad lässt Sie dank fließender Gesten ihre Arbeit auf intuitive Art und Weise bewältigen. Geben Sie mit Ihrem Smartphone per Contact Pickup Geschäftskontakte im Handumdrehen frei oder melden Sie sich dank Face Login schneller bei Ihrem TravelMate P2 an.	",http://icecat.de/en/p/acer/nx.vc7eg.002/notebooks-P258-M-53Z3-30046855.html,Entertainment Electronics,Acer TravelMate P258-M,Acer TravelMate P258-M,"Acer,Entertainment Electronics","Acer,Entertainment Electronics",Tactile textile The P2 series now comes with a fine linen textile pattern embossed on the outer covers. This lends a professional refined look and feel to,"Einzigartige Haptik Die P2-Serie verfügt jetzt über ein Textilmuster auf dem äußeren Cover. Dies verleiht den Produkten einen professionellen, edlen Look u","This CSV is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
notebooks,139,Asus Transformer Book T200TA,Asus Transformer Book T200TA,1,product_type,Hybrid (2-in-1),,,,,form_factor,clamshell,,,,,processor_cache_type,2,,,,,processor_frequency,1.59 GHz,,,,,brand,Asus,,,color,Black,color,Schwarz,#000000,"As light as you like Transformer Book T200 is sleek, slim and oh so light — just 26mm tall and 1.5kg docked. And when need to travel even lighter, detach the 11.6-inch tablet for 11.95mm slenderness and a mere 750g weight! With up to 10.4 hours of battery life that lasts all day long, you’re free to work or play from dawn to dusk. And ASUS Instant On technology ensures that Transformer Book T200 is always responsive and ready for action! Experience outstanding performance from the latest Intel® quad-core processor. You’ll multitask seamlessly and get more done in less time. Transformer Book T200 also delivers exceptional graphics performance — with Intel HD graphics that are up to 30% faster than ever before! Transformer Book T200 is equipped with USB 3.0 connectivity for data transfers that never leave you waiting. Just attach your USB 3.0 devices to enjoy speeds that are up to 10X faster than USB 2.0!","Einfach zweifach brillant Das ASUS Transformer Book T200 ist ein aufregendes 11,6“ Entertainment-Tablet, das zugleich ein hocheffizientes, voll vernetztes und voll ausgestattetes Windows 8.1 Notebook ist. Und es ist noch mehr: Es ist die perfekte Kombination von Funktion und Leistung, Spaß und Produktivität, Style und Flexibilität. Von früh bis spät, im Businesseinsatz oder rein zu Ihrer Unterhaltung – das T200 hält Sie mit gewaltigen Akkulaufzeiten den ganzen Tag über in Bewegung. Und dank ASUS Instant-On-Technologie ist es immer sofort einsatzbereit. Damit jedes Detail beeindruckt und jede Toucheingabe mit extremer Präzision erkannt wird, kommt das T200 mit einem exzellenten 16:9 HD (1366 x 768) Multi-Touch-Display. Dank IPS-Technologie und breitem 178°-Betrachtungswinkel werden sämtliche Inhalte aus nahezu jeder Perspektive gestochen scharf wiedergegeben.",http://icecat.de/en/p/asus/90nb06i4-m01210/notebooks-T200TA-CP016P-24699831.html,Entertainment Electronics,Asus Transformer Book T200TA,Asus Transformer Book T200TA,"Asus,Entertainment Electronics","Asus,Entertainment Electronics","As light as you like Transformer Book T200 is sleek, slim and oh so light — just 26mm tall and 1.5kg docked. And when need to travel even lighter, detach t","Einfach zweifach brillant Das ASUS Transformer Book T200 ist ein aufregendes 11,6“ Entertainment-Tablet, das zugleich ein hocheffizientes, voll vernetztes ","This CSV is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
notebooks,140,Asus Transformer Book T200TA,Asus Transformer Book T200TA,0,product_type,Hybrid (2-in-1),,,,,form_factor,clamshell,,,,,processor_cache_type,2,,,,,processor_frequency,1.59 GHz,,,,,brand,Asus,,,color,Blue,color,Blau,#6281D8,"As light as you like Transformer Book T200 is sleek, slim and oh so light — just 26mm tall and 1.5kg docked. And when need to travel even lighter, detach the 11.6-inch tablet for 11.95mm slenderness and a mere 750g weight! With up to 10.4 hours of battery life that lasts all day long, you’re free to work or play from dawn to dusk. And ASUS Instant On technology ensures that Transformer Book T200 is always responsive and ready for action! Experience outstanding performance from the latest Intel® quad-core processor. You’ll multitask seamlessly and get more done in less time. Transformer Book T200 also delivers exceptional graphics performance — with Intel HD graphics that are up to 30% faster than ever before! Transformer Book T200 is equipped with USB 3.0 connectivity for data transfers that never leave you waiting. Just attach your USB 3.0 devices to enjoy speeds that are up to 10X faster than USB 2.0!","Einfach zweifach brillant Das ASUS Transformer Book T200 ist ein aufregendes 11,6“ Entertainment-Tablet, das zugleich ein hocheffizientes, voll vernetztes und voll ausgestattetes Windows 8.1 Notebook ist. Und es ist noch mehr: Es ist die perfekte Kombination von Funktion und Leistung, Spaß und Produktivität, Style und Flexibilität. Von früh bis spät, im Businesseinsatz oder rein zu Ihrer Unterhaltung – das T200 hält Sie mit gewaltigen Akkulaufzeiten den ganzen Tag über in Bewegung. Und dank ASUS Instant-On-Technologie ist es immer sofort einsatzbereit. Damit jedes Detail beeindruckt und jede Toucheingabe mit extremer Präzision erkannt wird, kommt das T200 mit einem exzellenten 16:9 HD (1366 x 768) Multi-Touch-Display. Dank IPS-Technologie und breitem 178°-Betrachtungswinkel werden sämtliche Inhalte aus nahezu jeder Perspektive gestochen scharf wiedergegeben.",http://icecat.de/en/p/asus/90nb06i4-m00160/notebooks-T200TA-CP001H-22766487.html,Entertainment Electronics,Asus Transformer Book T200TA,Asus Transformer Book T200TA,"Asus,Entertainment Electronics","Asus,Entertainment Electronics","As light as you like Transformer Book T200 is sleek, slim and oh so light — just 26mm tall and 1.5kg docked. And when need to travel even lighter, detach t","Einfach zweifach brillant Das ASUS Transformer Book T200 ist ein aufregendes 11,6“ Entertainment-Tablet, das zugleich ein hocheffizientes, voll vernetztes ","This CSV is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
notebooks,141,Asus Zenbook US303UB,Asus Zenbook US303UB,0,product_type,ultrabook,,,,,form_factor,clamshell,,,,,processor_cache_type,4,,,,,processor_frequency,2.5 GHz,,,,,brand,Asus,,,color,Brown,color,Braun,#835C3B,"Classic design,stylish new color ASUS ZenBook series represents the essence of ASUS design spirit, and UX303 takes this to another level of sophistication with fresh and gorgeous color Smoky Brown. The elegant color is further enhanced by the iconic spun-metal finish that echoes the spirit of Zen. The classic lines of the ultra-light, all-aluminum ZenBook have been enhanced with a slimmer profile, tapering to just 3mm at the front. It's chic, elegant, timeless, and powerful — it's ZenBook UX303. Developed by the ASUS Golden Eye team, exclusive ASUS Splendid technology gives you vivid, accurate colors no matter what you're watching. It works by automatically fine-tuning various display settings to optimize all kinds of images. The result is richer, deeper colors and stunning visuals whether you're watching videos and movies, playing games or browsing through your photos.","Einfach noch mehr sehen Dank Wide View IPS-Paneltechnologie ermöglicht das UX303 mit breitem 170° Betrachtungswinkel kontrastreiche Bilder, lebendige, intensive Farben, eine herausragende Farbtreue und eine unvergleichliche Detailschärfe aus nahezu jeder Blickperspektive. Das 13,3“ QHD Display des ASUS ZENBOOK™ UX303 begeistert mit einer akkuraten Farbdarstellung, einer hohen Leuchtkraft und ausgezeichneten Kontrasten. Websites und Texte werden knackscharf dargestellt - Filme, Games oder Fotos werden atemberaubend brillant wiedergegeben. Das ZENBOOK™ UX303UB sorgt dafür, dass Sie mit Ihren Lieben bestens verbunden bleiben. Ergänzend zur hohen Displayqualität garantiert die leistungsstarke HD-Webcam, dass Sie in Videochats, selbst bei ungünstigen Lichtverhältnissen, umwerfend aussehen.",http://icecat.de/en/p/asus/90nb08u1-m00460/notebooks-UX303UB-R4021T-BE-29380410.html,Entertainment Electronics,Asus Zenbook US303UB,Asus Zenbook US303UB,"Asus,Entertainment Electronics","Asus,Entertainment Electronics","Classic design,stylish new color ASUS ZenBook series represents the essence of ASUS design spirit, and UX303 takes this to another level of sophistication ","Einfach noch mehr sehen Dank Wide View IPS-Paneltechnologie ermöglicht das UX303 mit breitem 170° Betrachtungswinkel kontrastreiche Bilder, lebendige, inte","This CSV is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
notebooks,142,Asus Zenbook US303UB,Asus Zenbook US303UB,0,product_type,ultrabook,,,,,form_factor,clamshell,,,,,processor_cache_type,4,,,,,processor_frequency,2.5 GHz,,,,,brand,Asus,,,color,Black,color,Schwarz,#000000,"Classic design,stylish new color ASUS ZenBook series represents the essence of ASUS design spirit, and UX303 takes this to another level of sophistication with fresh and gorgeous color Smoky Brown. The elegant color is further enhanced by the iconic spun-metal finish that echoes the spirit of Zen. The classic lines of the ultra-light, all-aluminum ZenBook have been enhanced with a slimmer profile, tapering to just 3mm at the front. It's chic, elegant, timeless, and powerful — it's ZenBook UX303. Developed by the ASUS Golden Eye team, exclusive ASUS Splendid technology gives you vivid, accurate colors no matter what you're watching. It works by automatically fine-tuning various display settings to optimize all kinds of images. The result is richer, deeper colors and stunning visuals whether you're watching videos and movies, playing games or browsing through your photos.","Einfach noch mehr sehen Dank Wide View IPS-Paneltechnologie ermöglicht das UX303 mit breitem 170° Betrachtungswinkel kontrastreiche Bilder, lebendige, intensive Farben, eine herausragende Farbtreue und eine unvergleichliche Detailschärfe aus nahezu jeder Blickperspektive. Das 13,3“ QHD Display des ASUS ZENBOOK™ UX303 begeistert mit einer akkuraten Farbdarstellung, einer hohen Leuchtkraft und ausgezeichneten Kontrasten. Websites und Texte werden knackscharf dargestellt - Filme, Games oder Fotos werden atemberaubend brillant wiedergegeben. Das ZENBOOK™ UX303UB sorgt dafür, dass Sie mit Ihren Lieben bestens verbunden bleiben. Ergänzend zur hohen Displayqualität garantiert die leistungsstarke HD-Webcam, dass Sie in Videochats, selbst bei ungünstigen Lichtverhältnissen, umwerfend aussehen.",http://icecat.de/en/p/asus/90nb08u1-m02900/notebooks-UX303UB-R4021R-30943081.html,Entertainment Electronics,Asus Zenbook US303UB,Asus Zenbook US303UB,"Asus,Entertainment Electronics","Asus,Entertainment Electronics","Classic design,stylish new color ASUS ZenBook series represents the essence of ASUS design spirit, and UX303 takes this to another level of sophistication ","Einfach noch mehr sehen Dank Wide View IPS-Paneltechnologie ermöglicht das UX303 mit breitem 170° Betrachtungswinkel kontrastreiche Bilder, lebendige, inte","This CSV is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
